prestito_id,codice_pratica,cliente_id,tipo_prestito,importo_erogato,importo_residuo,tasso_interesse,durata_mesi,rata_mensile,data_erogazione,data_scadenza,prossima_scadenza_rata,finalita,garanzie,stato_prestito,classificazione,giorni_ritardo,filiale_id,created_at,updated_at
121,PR202600000121,35642,Auto,38680.11,0.0,4.73,64,685.08,2015-04-01,2020-07-03,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,20,2026-01-26 23:14:21.597519,2026-01-26 23:14:21.597520
122,PR202600000122,29488,Mutuo,189238.61,149295.51,6.03,289,1243.18,2021-01-03,2044-09-29,2026-02-06,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,27,2026-01-26 23:14:21.600411,2026-01-26 23:14:21.600412
123,PR202600000123,7960,Personale,11063.75,3120.54,8.2,39,324.13,2023-09-25,2026-12-08,2026-02-11,Liquidità,,In corso,Performing,0,24,2026-01-26 23:14:21.602729,2026-01-26 23:14:21.602730
124,PR202600000124,15943,Personale,18218.91,6337.01,8.55,46,465.9,2023-07-14,2027-04-24,2026-01-29,Ristrutturazione casa,,In corso,Performing,0,23,2026-01-26 23:14:21.604897,2026-01-26 23:14:21.604897
125,PR202600000125,43580,Personale,11603.58,5094.25,5.63,41,311.75,2024-02-12,2027-06-26,2026-02-01,Ristrutturazione casa,,In corso,Performing,0,9,2026-01-26 23:14:21.607847,2026-01-26 23:14:21.607848
126,PR202600000126,5376,Personale,9766.47,0.0,9.37,73,176.04,2016-12-10,2022-12-09,,Liquidità,,Estinto,Performing,0,20,2026-01-26 23:14:21.610263,2026-01-26 23:14:21.610264
127,PR202600000127,11429,Mutuo,201333.99,141207.1,7.85,221,1725.93,2020-08-05,2038-09-30,2026-02-05,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,15,2026-01-26 23:14:21.613326,2026-01-26 23:14:21.613327
128,PR202600000128,4957,Mutuo,207712.66,151574.1,7.39,333,1469.23,2018-08-25,2045-12-31,2026-02-14,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,7,2026-01-26 23:14:21.615753,2026-01-26 23:14:21.615754
129,PR202600000129,34118,Auto,38496.11,0.0,9.5,80,651.31,2018-12-23,2025-07-19,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,8,2026-01-26 23:14:21.618056,2026-01-26 23:14:21.618057
130,PR202600000130,31131,Auto,22654.18,17090.0,7.1,57,469.35,2024-11-08,2029-07-15,2026-02-01,Acquisto auto usata,Pegno auto,In corso,Performing,0,29,2026-01-26 23:14:21.620503,2026-01-26 23:14:21.620504
131,PR202600000131,21397,Mutuo,195166.71,145919.04,4.89,321,1090.83,2019-05-25,2045-10-05,2026-02-17,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,28,2026-01-26 23:14:21.623173,2026-01-26 23:14:21.623174
132,PR202600000132,13595,Mutuo,144183.2,116019.13,6.83,343,957.11,2020-07-19,2048-09-20,2026-02-18,Acquisto prima casa,Ipoteca di primo grado,In corso,Past due,41,8,2026-01-26 23:14:21.625787,2026-01-26 23:14:21.625788
133,PR202600000133,14703,Personale,12723.63,0.0,4.95,46,304.23,2021-04-22,2025-01-31,,Liquidità,,Estinto,Performing,0,29,2026-01-26 23:14:21.628289,2026-01-26 23:14:21.628290
134,PR202600000134,4179,Auto,11903.27,3296.29,6.12,65,215.62,2022-03-15,2027-07-17,2026-02-22,Acquisto auto nuova,Pegno auto,In corso,Past due,80,13,2026-01-26 23:14:21.630694,2026-01-26 23:14:21.630695
135,PR202600000135,27709,Personale,13994.59,1447.72,4.91,58,271.53,2021-09-30,2026-07-06,2026-02-06,Matrimonio,,In corso,Performing,0,10,2026-01-26 23:14:21.632905,2026-01-26 23:14:21.632905
136,PR202600000136,32855,Personale,19232.79,5698.6,8.15,27,782.01,2024-06-13,2026-09-01,2026-02-03,Matrimonio,,In corso,Performing,0,11,2026-01-26 23:14:21.635183,2026-01-26 23:14:21.635184
137,PR202600000137,46360,Aziendale,147347.09,43945.62,6.67,114,1748.19,2019-06-20,2028-10-30,2026-02-13,Capitale circolante,,In corso,Performing,0,19,2026-01-26 23:14:21.637378,2026-01-26 23:14:21.637378
138,PR202600000138,38353,Mutuo,213355.59,79485.42,8.49,204,1979.6,2015-07-04,2032-04-05,2026-02-06,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,7,2026-01-26 23:14:21.640193,2026-01-26 23:14:21.640194
139,PR202600000139,41136,Aziendale,117944.7,0.0,7.9,45,3037.04,2021-01-09,2024-09-20,,Investimenti,,Estinto,Performing,0,19,2026-01-26 23:14:21.644225,2026-01-26 23:14:21.644227
140,PR202600000140,33156,Auto,29855.75,8876.03,7.66,74,507.53,2021-09-24,2027-10-23,,Acquisto auto nuova,Pegno auto,Sofferenza,NPL,247,4,2026-01-26 23:14:21.649436,2026-01-26 23:14:21.649437
141,PR202600000141,48936,Personale,11126.52,0.0,6.79,69,195.24,2018-05-31,2024-01-30,,Ristrutturazione casa,,Estinto,Performing,0,28,2026-01-26 23:14:21.652279,2026-01-26 23:14:21.652280
142,PR202600000142,3308,Auto,10859.14,0.0,6.83,36,334.45,2018-05-10,2021-04-24,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,26,2026-01-26 23:14:21.654711,2026-01-26 23:14:21.654711
143,PR202600000143,21532,Mutuo,90711.4,26837.69,5.52,169,773.28,2016-04-07,2030-02-23,2026-02-14,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,28,2026-01-26 23:14:21.657711,2026-01-26 23:14:21.657711
144,PR202600000144,38935,Personale,15697.2,0.0,5.74,84,227.38,2016-03-19,2023-02-11,,Matrimonio,,Estinto,Performing,0,23,2026-01-26 23:14:21.660305,2026-01-26 23:14:21.660306
145,PR202600000145,24551,Personale,19552.91,0.0,7.4,83,301.71,2016-09-12,2023-07-08,2023-08-07,Ristrutturazione casa,,In corso,Past due,16,21,2026-01-26 23:14:21.662617,2026-01-26 23:14:21.662618
146,PR202600000146,42346,Aziendale,95157.23,16007.76,4.99,107,1103.58,2018-10-04,2027-07-19,2026-02-24,Investimenti,,In corso,Performing,0,22,2026-01-26 23:14:21.664769,2026-01-26 23:14:21.664769
147,PR202600000147,24081,Personale,18770.05,13915.73,7.76,58,389.09,2024-10-30,2029-08-05,2026-02-22,Ristrutturazione casa,,In corso,Past due,2,1,2026-01-26 23:14:21.666952,2026-01-26 23:14:21.666953
148,PR202600000148,46094,Personale,15659.74,5872.4,4.52,40,422.44,2023-12-14,2027-03-28,2026-02-01,Liquidità,,In corso,Performing,0,7,2026-01-26 23:14:21.669638,2026-01-26 23:14:21.669639
149,PR202600000149,30355,Personale,10392.7,4006.82,5.13,83,149.02,2021-11-03,2028-08-28,2026-02-10,Matrimonio,,In corso,Performing,0,29,2026-01-26 23:14:21.672005,2026-01-26 23:14:21.672006
150,PR202600000150,3592,Mutuo,281329.32,75819.25,6.25,141,2821.97,2017-07-21,2029-02-18,2026-02-04,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,21,2026-01-26 23:14:21.674503,2026-01-26 23:14:21.674504
151,PR202600000151,1408,Personale,14675.67,0.0,8.93,68,275.77,2018-02-09,2023-09-11,,Spese mediche,,Sofferenza,NPL,177,13,2026-01-26 23:14:21.676866,2026-01-26 23:14:21.676867
152,PR202600000152,7348,Personale,15757.54,221.94,6.31,71,266.51,2020-04-08,2026-02-06,2026-02-06,Matrimonio,,In corso,Performing,0,4,2026-01-26 23:14:21.679127,2026-01-26 23:14:21.679128
153,PR202600000153,15579,Auto,29380.93,0.0,7.89,64,563.9,2017-05-15,2022-08-17,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,29,2026-01-26 23:14:21.681295,2026-01-26 23:14:21.681296
154,PR202600000154,14581,Auto,16723.89,5710.6,7.15,82,258.39,2021-07-29,2028-04-23,2026-02-03,Acquisto auto nuova,Pegno auto,In corso,Performing,0,22,2026-01-26 23:14:21.683505,2026-01-26 23:14:21.683506
155,PR202600000155,19982,Personale,26756.84,0.0,8.79,69,495.32,2017-04-13,2022-12-13,2023-01-12,Spese mediche,,In corso,Past due,33,19,2026-01-26 23:14:21.685752,2026-01-26 23:14:21.685753
156,PR202600000156,15296,Personale,5330.22,0.0,4.92,76,81.77,2018-08-05,2024-11-01,,Liquidità,,Estinto,Performing,0,20,2026-01-26 23:14:21.687850,2026-01-26 23:14:21.687851
157,PR202600000157,1409,Personale,16445.07,0.0,6.36,40,457.33,2017-05-03,2020-08-15,,Liquidità,,Sofferenza,NPL,252,32,2026-01-26 23:14:21.690523,2026-01-26 23:14:21.690524
158,PR202600000158,20719,Auto,16520.66,9086.36,4.94,60,311.29,2023-11-02,2028-10-06,2026-02-19,Acquisto auto usata,Pegno auto,In corso,Performing,0,8,2026-01-26 23:14:21.692825,2026-01-26 23:14:21.692826
159,PR202600000159,13565,Auto,15670.41,0.0,5.11,73,250.21,2015-05-07,2021-05-05,2021-06-04,Acquisto auto nuova,Pegno auto,In corso,Past due,79,4,2026-01-26 23:14:21.694932,2026-01-26 23:14:21.694932
160,PR202600000160,15131,Auto,38317.12,27638.58,5.06,61,713.73,2024-08-17,2029-08-21,2026-02-08,Acquisto auto usata,Pegno auto,In corso,Performing,0,1,2026-01-26 23:14:21.697491,2026-01-26 23:14:21.697491
161,PR202600000161,1879,Auto,21709.4,1277.02,6.6,51,489.31,2022-01-18,2026-03-28,2026-01-27,Acquisto auto usata,Pegno auto,In corso,Past due,11,8,2026-01-26 23:14:21.699813,2026-01-26 23:14:21.699814
162,PR202600000162,277,Auto,30340.72,0.0,6.08,74,492.69,2015-02-19,2021-03-19,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,17,2026-01-26 23:14:21.702013,2026-01-26 23:14:21.702014
163,PR202600000163,43494,Auto,13930.19,0.0,4.92,69,232.2,2019-03-01,2024-10-30,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,4,2026-01-26 23:14:21.704102,2026-01-26 23:14:21.704103
164,PR202600000164,35312,Personale,13351.46,2225.24,9.01,48,332.32,2022-09-27,2026-09-06,2026-02-08,Ristrutturazione casa,,In corso,Performing,0,5,2026-01-26 23:14:21.706721,2026-01-26 23:14:21.706722
165,PR202600000165,19243,Personale,9192.77,0.0,4.79,40,249.13,2015-07-12,2018-10-24,,Spese mediche,,Estinto,Performing,0,1,2026-01-26 23:14:21.709011,2026-01-26 23:14:21.709012
166,PR202600000166,31198,Auto,37263.66,11179.1,5.52,40,1022.04,2023-09-28,2027-01-10,,Acquisto auto nuova,Pegno auto,Sofferenza,NPL,118,21,2026-01-26 23:14:21.711172,2026-01-26 23:14:21.711173
167,PR202600000167,10609,Mutuo,285554.85,226474.54,5.64,203,2186.26,2022-07-26,2039-03-29,2026-02-05,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,2,2026-01-26 23:14:21.713349,2026-01-26 23:14:21.713350
168,PR202600000168,7351,Auto,16348.05,10217.53,6.4,72,274.06,2023-10-13,2029-09-11,2026-01-30,Acquisto auto nuova,Pegno auto,In corso,Performing,0,30,2026-01-26 23:14:21.715445,2026-01-26 23:14:21.715446
169,PR202600000169,1010,Mutuo,135057.97,72267.86,3.16,228,788.96,2017-04-25,2036-01-16,2026-02-07,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,18,2026-01-26 23:14:21.717596,2026-01-26 23:14:21.717597
170,PR202600000170,45018,Auto,36322.53,27076.8,7.19,55,777.2,2024-11-11,2029-05-19,2026-02-04,Acquisto auto nuova,Pegno auto,In corso,Performing,0,28,2026-01-26 23:14:21.719787,2026-01-26 23:14:21.719787
171,PR202600000171,19683,Mutuo,74962.01,63534.87,7.14,164,717.16,2023-12-26,2037-06-15,2026-02-13,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,9,2026-01-26 23:14:21.722033,2026-01-26 23:14:21.722033
172,PR202600000172,25182,Personale,12792.5,0.0,7.67,24,576.67,2018-11-11,2020-10-31,,Ristrutturazione casa,,Estinto,Performing,0,7,2026-01-26 23:14:21.724526,2026-01-26 23:14:21.724527
173,PR202600000173,45171,Personale,13679.62,8207.77,8.89,55,303.76,2024-03-10,2028-09-15,2026-01-29,Spese mediche,,In corso,Performing,0,5,2026-01-26 23:14:21.726750,2026-01-26 23:14:21.726750
174,PR202600000174,37544,Mutuo,166521.92,118040.85,5.05,158,1444.91,2022-04-10,2035-04-02,2026-02-18,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,10,2026-01-26 23:14:21.728869,2026-01-26 23:14:21.728870
175,PR202600000175,27020,Auto,10618.04,0.0,8.61,40,306.32,2021-06-18,2024-09-30,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,10,2026-01-26 23:14:21.732040,2026-01-26 23:14:21.732040
176,PR202600000176,46283,Personale,6721.49,0.0,5.65,69,114.32,2016-12-10,2022-08-11,,Ristrutturazione casa,,Estinto,Performing,0,28,2026-01-26 23:14:21.734438,2026-01-26 23:14:21.734439
177,PR202600000177,19348,Mutuo,113516.06,105034.98,5.28,348,638.06,2023-11-18,2052-06-18,2026-02-05,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,28,2026-01-26 23:14:21.736713,2026-01-26 23:14:21.736713
178,PR202600000178,12708,Personale,16810.5,0.0,8.03,24,760.49,2022-12-03,2024-11-22,,Spese mediche,,Estinto,Performing,0,27,2026-01-26 23:14:21.739315,2026-01-26 23:14:21.739316
179,PR202600000179,40654,Aziendale,177712.16,0.0,7.17,70,3114.23,2019-06-17,2025-03-17,,Investimenti,,Estinto,Performing,0,30,2026-01-26 23:14:21.741650,2026-01-26 23:14:21.741651
180,PR202600000180,48652,Auto,18566.32,0.0,5.87,51,412.19,2021-05-02,2025-07-10,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,32,2026-01-26 23:14:21.743773,2026-01-26 23:14:21.743774
181,PR202600000181,3712,Auto,20801.51,0.0,4.75,76,317.49,2017-10-31,2024-01-28,,Acquisto auto nuova,Pegno auto,Sofferenza,NPL,300,12,2026-01-26 23:14:21.747675,2026-01-26 23:14:21.747676
182,PR202600000182,17309,Personale,7682.12,0.0,7.73,41,213.78,2017-04-15,2020-08-27,,Ristrutturazione casa,,Estinto,Performing,0,26,2026-01-26 23:14:21.750766,2026-01-26 23:14:21.750767
183,PR202600000183,43140,Personale,18339.95,13412.8,7.48,67,335.73,2024-07-15,2030-01-15,2026-02-05,Spese mediche,,In corso,Performing,0,28,2026-01-26 23:14:21.753159,2026-01-26 23:14:21.753160
184,PR202600000184,18339,Auto,25397.85,0.0,9.17,51,603.24,2019-12-07,2024-02-14,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,20,2026-01-26 23:14:21.755954,2026-01-26 23:14:21.755954
185,PR202600000185,11856,Mutuo,208598.4,110633.16,8.81,247,1831.98,2016-07-14,2036-10-27,2026-02-22,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,13,2026-01-26 23:14:21.759216,2026-01-26 23:14:21.759217
186,PR202600000186,6982,Mutuo,147767.35,28146.16,8.6,126,1785.08,2017-08-20,2027-12-26,2026-02-04,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,18,2026-01-26 23:14:21.761928,2026-01-26 23:14:21.761929
187,PR202600000187,38327,Mutuo,236686.91,210149.29,5.72,330,1425.18,2023-01-09,2050-02-16,2026-02-22,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,3,2026-01-26 23:14:21.764293,2026-01-26 23:14:21.764295
188,PR202600000188,35322,Personale,20221.11,4289.33,7.15,33,676.82,2023-11-24,2026-08-10,2026-02-11,Liquidità,,In corso,Performing,0,8,2026-01-26 23:14:21.766785,2026-01-26 23:14:21.766785
189,PR202600000189,45071,Personale,17271.11,0.0,7.07,30,629.75,2016-05-08,2018-10-25,2018-11-24,Matrimonio,,In corso,Past due,25,20,2026-01-26 23:14:21.769349,2026-01-26 23:14:21.769350
190,PR202600000190,5060,Auto,24008.87,7387.34,3.05,39,647.44,2023-11-07,2027-01-20,2026-02-24,Acquisto auto nuova,Pegno auto,In corso,Performing,0,15,2026-01-26 23:14:21.771901,2026-01-26 23:14:21.771902
191,PR202600000191,14551,Personale,17011.82,0.0,8.36,66,322.44,2018-01-21,2023-06-24,,Liquidità,,Estinto,Performing,0,31,2026-01-26 23:14:21.777164,2026-01-26 23:14:21.777165
192,PR202600000192,16581,Personale,23497.86,0.0,7.77,73,405.0,2015-02-03,2021-02-01,2021-03-03,Liquidità,,In corso,Past due,86,20,2026-01-26 23:14:21.781462,2026-01-26 23:14:21.781463
193,PR202600000193,3574,Auto,20652.65,0.0,5.53,80,309.27,2015-11-09,2022-06-05,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,32,2026-01-26 23:14:21.784200,2026-01-26 23:14:21.784201
194,PR202600000194,32162,Aziendale,85900.85,31342.2,7.32,74,1445.9,2022-03-15,2028-04-12,2026-02-22,Capitale circolante,,In corso,Performing,0,14,2026-01-26 23:14:21.787137,2026-01-26 23:14:21.787137
195,PR202600000195,15967,Auto,30719.11,0.0,7.2,37,928.25,2015-10-10,2018-10-24,,Acquisto auto usata,Pegno auto,Sofferenza,NPL,230,3,2026-01-26 23:14:21.790775,2026-01-26 23:14:21.790777
196,PR202600000196,38581,Personale,22056.27,0.0,4.92,26,896.04,2016-12-22,2019-02-10,,Spese mediche,,Estinto,Performing,0,16,2026-01-26 23:14:21.794419,2026-01-26 23:14:21.794420
197,PR202600000197,24878,Mutuo,262465.83,20830.62,8.92,126,3215.68,2016-06-26,2026-11-01,2026-02-04,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,25,2026-01-26 23:14:21.796947,2026-01-26 23:14:21.796947
198,PR202600000198,27903,Personale,29055.4,0.0,4.36,80,419.25,2017-10-12,2024-05-08,2024-06-07,Ristrutturazione casa,,In corso,Past due,8,17,2026-01-26 23:14:21.799369,2026-01-26 23:14:21.799370
199,PR202600000199,25812,Mutuo,135452.22,109034.23,5.26,282,837.88,2021-07-04,2044-09-01,2026-02-08,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,6,2026-01-26 23:14:21.801588,2026-01-26 23:14:21.801589
200,PR202600000200,35828,Auto,36138.25,0.0,9.0,69,672.86,2020-01-28,2025-09-28,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,13,2026-01-26 23:14:21.804040,2026-01-26 23:14:21.804041
201,PR202600000201,16197,Mutuo,86367.35,66661.0,6.63,355,555.73,2019-05-08,2048-07-04,2026-01-31,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,16,2026-01-26 23:14:21.807118,2026-01-26 23:14:21.807119
202,PR202600000202,12194,Mutuo,257320.87,226953.81,7.68,322,1889.53,2022-11-14,2049-04-26,2026-01-27,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,31,2026-01-26 23:14:21.811071,2026-01-26 23:14:21.811072
203,PR202600000203,7285,Mutuo,113474.91,80986.24,7.77,241,931.5,2020-05-05,2040-02-20,2026-02-03,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,15,2026-01-26 23:14:21.813459,2026-01-26 23:14:21.813460
204,PR202600000204,4119,Personale,9030.57,0.0,8.76,42,250.42,2016-05-20,2019-11-01,,Liquidità,,Estinto,Performing,0,8,2026-01-26 23:14:21.815678,2026-01-26 23:14:21.815678
205,PR202600000205,12209,Auto,29775.74,0.0,5.42,84,426.74,2016-09-21,2023-08-16,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,21,2026-01-26 23:14:21.819342,2026-01-26 23:14:21.819342
206,PR202600000206,11520,Aziendale,111001.99,40364.36,9.43,55,2493.48,2023-03-09,2027-09-14,2026-02-21,Investimenti,,In corso,Performing,0,23,2026-01-26 23:14:21.821994,2026-01-26 23:14:21.821995
207,PR202600000207,34398,Mutuo,200924.48,135454.71,7.43,178,1865.84,2021-04-06,2035-11-19,,Surroga mutuo,Ipoteca di primo grado,Sofferenza,NPL,185,15,2026-01-26 23:14:21.825093,2026-01-26 23:14:21.825094
208,PR202600000208,32063,Personale,28265.04,0.0,6.21,59,557.15,2019-01-18,2023-11-23,,Liquidità,,Sofferenza,NPL,206,23,2026-01-26 23:14:21.827819,2026-01-26 23:14:21.827820
209,PR202600000209,12245,Personale,5320.38,1458.81,7.45,62,103.64,2022-05-16,2027-06-19,2026-02-24,Ristrutturazione casa,,In corso,Performing,0,28,2026-01-26 23:14:21.830129,2026-01-26 23:14:21.830130
210,PR202600000210,48551,Personale,5518.08,0.0,5.61,58,108.85,2021-02-11,2025-11-17,,Ristrutturazione casa,,Estinto,Performing,0,14,2026-01-26 23:14:21.832280,2026-01-26 23:14:21.832281
211,PR202600000211,39980,Aziendale,72812.28,21310.91,4.52,41,1919.88,2023-08-28,2027-01-09,2026-02-13,Capitale circolante,,In corso,Performing,0,6,2026-01-26 23:14:21.834833,2026-01-26 23:14:21.834834
212,PR202600000212,2426,Auto,15699.18,1811.44,9.28,52,367.81,2022-03-29,2026-07-06,,Acquisto auto usata,Pegno auto,Sofferenza,NPL,279,18,2026-01-26 23:14:21.837186,2026-01-26 23:14:21.837187
213,PR202600000213,44314,Mutuo,201391.85,123239.79,8.03,201,1825.41,2019-08-04,2036-02-06,2026-01-29,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,23,2026-01-26 23:14:21.840407,2026-01-26 23:14:21.840408
214,PR202600000214,34536,Auto,10249.33,931.76,6.79,55,217.38,2021-12-02,2026-06-09,2026-02-09,Acquisto auto usata,Pegno auto,In corso,Performing,0,3,2026-01-26 23:14:21.843847,2026-01-26 23:14:21.843848
215,PR202600000215,34665,Aziendale,39226.84,0.0,6.97,38,1153.39,2020-05-22,2023-07-06,,Investimenti,,Sofferenza,NPL,197,3,2026-01-26 23:14:21.846652,2026-01-26 23:14:21.846653
216,PR202600000216,33546,Personale,21426.55,12243.74,9.48,84,349.96,2023-01-24,2029-12-18,2026-02-07,Spese mediche,,In corso,Performing,0,20,2026-01-26 23:14:21.850425,2026-01-26 23:14:21.850426
217,PR202600000217,22910,Auto,29212.07,0.0,5.63,65,522.47,2017-11-04,2023-03-08,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,20,2026-01-26 23:14:21.852840,2026-01-26 23:14:21.852840
218,PR202600000218,844,Personale,9507.0,4287.47,7.88,51,219.95,2023-09-17,2027-11-25,2026-02-03,Liquidità,,In corso,Performing,0,32,2026-01-26 23:14:21.855304,2026-01-26 23:14:21.855305
219,PR202600000219,36299,Personale,20173.05,0.0,6.97,68,359.92,2018-05-21,2023-12-21,,Liquidità,,Estinto,Performing,0,21,2026-01-26 23:14:21.859369,2026-01-26 23:14:21.859370
220,PR202600000220,47238,Mutuo,88833.77,51558.42,5.31,255,581.83,2017-04-13,2038-03-24,2026-02-25,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,9,2026-01-26 23:14:21.861921,2026-01-26 23:14:21.861922
221,PR202600000221,41237,Personale,7747.47,4550.1,7.76,63,150.1,2023-11-25,2029-01-27,2026-02-12,Matrimonio,,In corso,Performing,0,23,2026-01-26 23:14:21.864472,2026-01-26 23:14:21.864473
222,PR202600000222,5103,Personale,25800.93,14513.02,6.05,80,392.68,2023-02-20,2029-09-16,2026-02-04,Spese mediche,,In corso,Performing,0,5,2026-01-26 23:14:21.866743,2026-01-26 23:14:21.866744
223,PR202600000223,35470,Personale,27564.1,22418.8,6.9,75,453.5,2024-11-11,2031-01-09,2026-02-04,Ristrutturazione casa,,In corso,Performing,0,2,2026-01-26 23:14:21.868929,2026-01-26 23:14:21.868929
224,PR202600000224,15074,Aziendale,97285.37,0.0,6.48,89,1379.48,2015-05-11,2022-09-01,,Espansione,,Estinto,Performing,0,27,2026-01-26 23:14:21.871471,2026-01-26 23:14:21.871471
225,PR202600000225,43057,Mutuo,174826.29,80164.25,6.31,205,1395.33,2016-11-20,2033-09-22,2026-02-01,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,14,2026-01-26 23:14:21.875521,2026-01-26 23:14:21.875521
226,PR202600000226,25207,Mutuo,215535.34,186232.95,8.96,331,1759.62,2022-05-04,2049-07-11,,Acquisto seconda casa,Ipoteca di primo grado,Sofferenza,NPL,140,12,2026-01-26 23:14:21.878404,2026-01-26 23:14:21.878405
227,PR202600000227,29986,Auto,31666.12,0.0,8.82,71,574.01,2015-06-10,2021-04-09,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,27,2026-01-26 23:14:21.880991,2026-01-26 23:14:21.880991
